20141217,IRSwapFixFlt,F738651NI,IRS_DBSICME1,DBAG_CME,20141217,14191272.73,USD,,S,20150326,20150326 23:32:38,7,S_USD_IRSwapFixFlt_SWAP,20141219,DBSI,CC_NY,,14191272.73,14191272.73,Amend,,,ACCEPT,,,,
20140806,IRSwapFixFlt,F678911NI,IRS_DBSICME1,DBAG_CME,20140806,5000000.0,USD,,S,20150326,20150326 23:32:37,7,S_USD_IRSwapFixFlt_SWAP,20140808,DBSI,CC_NY,,5000000.0,5000000.0,Amend,,,ACCEPT,,,,
20141217,IRSwapFixFlt,F738652NI,IRS_DBSICME1,FCM_CME_CO,20141217,14191272.73,USD,,S,20150326,20150326 23:32:39,7,S_USD_IRSwapFixFlt_SWAP,20141219,DBSI,CC_NY,,14191272.73,14191272.73,Amend,,,ACCEPT,,,,
20140806,IRSwapFixFlt,F678912NI,IRS_DBSICME1,FCM_CME_CO,20140806,5000000.0,USD,,S,20150326,20150326 23:32:39,7,S_USD_IRSwapFixFlt_SWAP,20140808,DBSI,CC_NY,,5000000.0,5000000.0,Amend,,,ACCEPT,,,,
20140806,IRSwapFixFlt,F737710NI,IRS_DBSICME1,DBAG_CME,20140806,5000000.0,USD,,S,20150326,20150326 23:32:42,7,S_USD_IRSwapFixFlt_SWAP,20140808,DBSI,CC_NY,,5000000.0,5000000.0,Amend,,,ACCEPT,,,,
20140501,IRSwapFixFlt,F678719NI,IRS_DBSICME1,DBAG_CME,20140501,12000000.0,USD,,S,20150326,20150326 23:32:42,8,S_USD_IRSwapFixFlt_SWAP,20140618,DBSI,CC_NY,,12000000.0,12000000.0,Amend,,,ACCEPT,,,,
20140806,IRSwapFixFlt,F737712NI,IRS_DBSICME1,FCM_CME_CO,20140806,5000000.0,USD,,S,20150326,20150326 23:32:44,7,S_USD_IRSwapFixFlt_SWAP,20140808,DBSI,CC_NY,,5000000.0,5000000.0,Amend,,,ACCEPT,,,,
20130117,IRSwapFixFlt,F693280NI,IRS_DBSICME1,DBAG_CME,20130117,28100000.0,USD,,S,20150326,20150326 23:32:46,6,S_USD_IRSwapFixFlt_SWAP,20150326,DBSI,CC_NY,,28100000.0,28100000.0,Amend,,,ACCEPT,,,,
20140501,IRSwapFixFlt,F678720NI,IRS_DBSICME1,FCM_CME_CO,20140501,12000000.0,USD,,S,20150326,20150326 23:32:45,8,S_USD_IRSwapFixFlt_SWAP,20140618,DBSI,CC_NY,,12000000.0,12000000.0,Amend,,,ACCEPT,,,,
20140702,IRSwapFixFlt,F679823NI,IRS_DBSICME1,DBAG_CME,20140702,9154198.47,USD,,S,20150326,20150326 23:32:47,7,S_USD_IRSwapFixFlt_SWAP,20140707,DBSI,CC_NY,,9154198.47,9154198.47,Amend,,,ACCEPT,,,,
20130117,IRSwapFixFlt,F693281NI,IRS_DBSICME1,FCM_CME_CO,20130117,28100000.0,USD,,S,20150326,20150326 23:32:48,6,S_USD_IRSwapFixFlt_SWAP,20150326,DBSI,CC_NY,,28100000.0,28100000.0,Amend,,,ACCEPT,,,,
20140501,IRSwapFixFlt,F738243NI,IRS_DBSICME1,DBAG_CME,20140501,12000000.0,USD,,S,20150326,20150326 23:32:48,7,S_USD_IRSwapFixFlt_SWAP,20140618,DBSI,CC_NY,,12000000.0,12000000.0,Amend,,,ACCEPT,,,,
20130117,IRSwapFixFlt,F739094NI,IRS_DBSICME1,DBAG_CME,20130117,28100000.0,USD,,S,20150326,20150326 23:32:50,6,S_USD_IRSwapFixFlt_SWAP,20150326,DBSI,CC_NY,,28100000.0,28100000.0,Amend,,,ACCEPT,,,,
20140702,IRSwapFixFlt,F679824NI,IRS_DBSICME1,FCM_CME_CO,20140702,9154198.47,USD,,S,20150326,20150326 23:32:50,7,S_USD_IRSwapFixFlt_SWAP,20140707,DBSI,CC_NY,,9154198.47,9154198.47,Amend,,,ACCEPT,,,,
20130117,IRSwapFixFlt,F739095NI,IRS_DBSICME1,FCM_CME_CO,20130117,28100000.0,USD,,S,20150326,20150326 23:32:51,6,S_USD_IRSwapFixFlt_SWAP,20150326,DBSI,CC_NY,,28100000.0,28100000.0,Amend,,,ACCEPT,,,,
20140501,IRSwapFixFlt,F738247NI,IRS_DBSICME1,FCM_CME_CO,20140501,12000000.0,USD,,S,20150326,20150326 23:32:51,7,S_USD_IRSwapFixFlt_SWAP,20140618,DBSI,CC_NY,,12000000.0,12000000.0,Amend,,,ACCEPT,,,,
20140702,IRSwapFixFlt,F737611NI,IRS_DBSICME1,DBAG_CME,20140702,9154198.47,USD,,S,20150326,20150326 23:32:52,7,S_USD_IRSwapFixFlt_SWAP,20140707,DBSI,CC_NY,,9154198.47,9154198.47,Amend,,,ACCEPT,,,,
20141217,IRSwapFixFlt,F679163NI,IRS_DBSICME1,DBAG_CME,20141217,5446727.27,USD,,S,20150326,20150326 23:32:54,8,S_USD_IRSwapFixFlt_SWAP,20141219,DBSI,CC_NY,,5446727.27,5446727.27,Amend,,,ACCEPT,,,,
20140702,IRSwapFixFlt,F737612NI,IRS_DBSICME1,FCM_CME_CO,20140702,9154198.47,USD,,S,20150326,20150326 23:32:55,7,S_USD_IRSwapFixFlt_SWAP,20140707,DBSI,CC_NY,,9154198.47,9154198.47,Amend,,,ACCEPT,,,,
20141217,IRSwapFixFlt,F679164NI,IRS_DBSICME1,FCM_CME_CO,20141217,5446727.27,USD,,S,20150326,20150326 23:32:55,8,S_USD_IRSwapFixFlt_SWAP,20141219,DBSI,CC_NY,,5446727.27,5446727.27,Amend,,,ACCEPT,,,,
20141217,IRSwapFixFlt,F738298NI,IRS_DBSICME1,DBAG_CME,20141217,5446727.27,USD,,S,20150326,20150326 23:32:57,7,S_USD_IRSwapFixFlt_SWAP,20141219,DBSI,CC_NY,,5446727.27,5446727.27,Amend,,,ACCEPT,,,,
20141217,IRSwapFixFlt,F738299NI,IRS_DBSICME1,FCM_CME_CO,20141217,5446727.27,USD,,S,20150326,20150326 23:32:59,7,S_USD_IRSwapFixFlt_SWAP,20141219,DBSI,CC_NY,,5446727.27,5446727.27,Amend,,,ACCEPT,,,,
20150204,IRSwapFixFlt,F679359NI,IRS_DBSICME1,DBAG_CME,20150204,12540000.0,USD,,S,20150326,20150326 23:33:07,6,S_USD_IRSwapFixFlt_SWAP,20150326,DBSI,CC_NY,,12540000.0,12540000.0,Amend,,,ACCEPT,,,,
20150204,IRSwapFixFlt,F679360NI,IRS_DBSICME1,FCM_CME_CO,20150204,12540000.0,USD,,S,20150326,20150326 23:33:09,6,S_USD_IRSwapFixFlt_SWAP,20150326,DBSI,CC_NY,,12540000.0,12540000.0,Amend,,,ACCEPT,,,,
20150204,IRSwapFixFlt,F737580NI,IRS_DBSICME1,DBAG_CME,20150204,12540000.0,USD,,S,20150326,20150326 23:33:10,6,S_USD_IRSwapFixFlt_SWAP,20150326,DBSI,CC_NY,,12540000.0,12540000.0,Amend,,,ACCEPT,,,,
20150204,IRSwapFixFlt,F737581NI,IRS_DBSICME1,FCM_CME_CO,20150204,12540000.0,USD,,S,20150326,20150326 23:33:12,6,S_USD_IRSwapFixFlt_SWAP,20150326,DBSI,CC_NY,,12540000.0,12540000.0,Amend,,,ACCEPT,,,,
20140612,IRSwapFixFlt,F678499NI,IRS_DBSICME1,DBAG_CME,20140612,15175542.69,USD,,S,20150326,20150326 23:33:20,8,S_USD_IRSwapFixFlt_SWAP,20141216,DBSI,CC_NY,,15175542.69,15175542.69,Amend,,,ACCEPT,,,,
20130405,IRSwapFixFlt,F703561NI,IRS_DBSICME1,DBAG_CME,20130405,20155009.52,USD,,S,20150326,20150326 23:33:22,7,S_USD_IRSwapFixFlt_SWAP,20130408,DBSI,CC_NY,,20155009.52,20155009.52,Amend,,,ACCEPT,,,,
20140612,IRSwapFixFlt,F678500NI,IRS_DBSICME1,FCM_CME_CO,20140612,15175542.69,USD,,S,20150326,20150326 23:33:22,8,S_USD_IRSwapFixFlt_SWAP,20141216,DBSI,CC_NY,,15175542.69,15175542.69,Amend,,,ACCEPT,,,,
20130405,IRSwapFixFlt,F703562NI,IRS_DBSICME1,FCM_CME_CO,20130405,20155009.52,USD,,S,20150326,20150326 23:33:23,7,S_USD_IRSwapFixFlt_SWAP,20130408,DBSI,CC_NY,,20155009.52,20155009.52,Amend,,,ACCEPT,,,,
20140612,IRSwapFixFlt,F737900NI,IRS_DBSICME1,DBAG_CME,20140612,15175542.69,USD,,S,20150326,20150326 23:33:24,7,S_USD_IRSwapFixFlt_SWAP,20141216,DBSI,CC_NY,,15175542.69,15175542.69,Amend,,,ACCEPT,,,,
20130405,IRSwapFixFlt,F739156NI,IRS_DBSICME1,DBAG_CME,20130405,20155009.52,USD,,S,20150326,20150326 23:33:26,7,S_USD_IRSwapFixFlt_SWAP,20130408,DBSI,CC_NY,,20155009.52,20155009.52,Amend,,,ACCEPT,,,,
20140612,IRSwapFixFlt,F737901NI,IRS_DBSICME1,FCM_CME_CO,20140612,15175542.69,USD,,S,20150326,20150326 23:33:26,7,S_USD_IRSwapFixFlt_SWAP,20141216,DBSI,CC_NY,,15175542.69,15175542.69,Amend,,,ACCEPT,,,,
